Month;Location;MinTemp;MaxTemp;Rainfall;WindGustSpeed;WindSpeed9am;WindSpeed3pm;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;Cloud3pm;Temp9am;Temp3pm;RainToday;RainTomorrow
8;MountGambier;5.7;13.2;11.8;69;26;37;94;91;1006.7;1006.8;8;7.5;7.9;Yes;Yes
8;MountGambier;4.1;13.3;8;41;15;15;90;78;1019.3;1020.2;8;8.3;11.5;Yes;No
8;MountGambier;7.5;14.6;0.2;69;24;28;86;96;1017;1014.9;8;10.1;9.8;No;Yes
8;MountGambier;5;15.4;3.8;52;17;31;92;77;1020.9;1020.2;8;9.8;13.8;Yes;Yes
8;MountGambier;6.5;15;1.2;37;17;22;97;64;1027.1;1026.6;8;9.7;13.7;Yes;No
8;MountGambier;6.6;17.6;0.4;43;17;22;80;50;1028.7;1025.1;-1;11.3;17.2;No;No
8;MountGambier;9.5;18.9;0.2;48;30;28;60;41;1021.2;1017.7;-1;12.1;18.8;No;Yes
8;MountGambier;4.6;16.5;3.2;26;13;17;86;51;1024.3;1020.7;-1;10.8;15.5;Yes;No
8;MountGambier;4.7;13.7;11.4;56;39;26;74;83;1012.8;1012.2;8;7.8;11.1;Yes;Yes
8;MountGambier;7.8;12.9;18.6;37;19;19;97;81;1014.5;1012.4;6;9.5;12.3;Yes;Yes
8;MountGambier;7;14.2;6.4;30;13;20;95;73;1013.4;1012.9;2;8.9;13.1;Yes;No
8;MountGambier;0.2;14;0;26;7;11;78;44;1019;1017;-1;8.8;12.9;No;No
8;MountGambier;1.3;13.2;0;31;6;20;81;54;1017.8;1015.6;1;7.2;11.9;No;Yes
8;MountGambier;2.9;13.6;3.8;33;11;19;82;56;1018.3;1018.7;2;9.7;11.9;Yes;No
8;MountGambier;3.1;13.4;0;37;19;24;76;72;1023.2;1021.1;8;9.4;11.3;No;No
8;MountGambier;7.4;15.1;0;50;20;33;75;55;1020.7;1017.2;8;10.2;13.9;No;No
8;MountGambier;5.5;19.6;0;30;22;13;60;46;1018.5;1016.7;8;11;18.8;No;No
8;MountGambier;8.6;20.7;0;44;28;24;55;63;1019.7;1016;8;13.7;18.8;No;Yes
8;MountGambier;10.9;14.1;5;50;24;22;94;93;1013.8;1010.1;8;11.6;13.3;Yes;Yes
8;MountGambier;11.1;16.2;1.6;44;17;24;83;73;1014.1;1014.2;4;12.9;14.4;Yes;No
9;MountGambier;9.6;15.7;0.6;28;11;22;77;86;1018.1;1015;8;13.6;12.9;No;No
9;MountGambier;5.5;16.3;0.8;30;19;6;79;53;1012.9;1008.6;3;11.5;15.4;No;No
9;MountGambier;5.3;13.3;0;59;19;28;80;73;1009.3;1010.1;4;11.7;12.4;No;Yes
9;MountGambier;8;15.3;4.2;44;13;30;91;63;1023.2;1024;8;12.1;14.6;Yes;No
9;MountGambier;10.4;15.9;0.8;35;20;13;89;79;1029.3;1027.1;7;12.7;14.6;No;No
9;MountGambier;4.8;19;0.2;26;15;15;82;67;1028.2;1026.5;5;12.7;17.8;No;No
9;MountGambier;7.7;20.7;0;50;22;28;73;100;1026.2;1020.6;1;14.2;20.1;No;No
9;MountGambier;14.2;14.8;0;65;22;17;78;97;1015.2;1012;8;14.8;13.6;No;Yes
9;MountGambier;11.2;15.1;53.2;43;24;28;82;91;1009.8;1011.7;8;13.8;11.8;Yes;Yes
9;MountGambier;5.8;14.1;4;35;19;17;78;64;1019.5;1018.2;8;11.5;13;Yes;No
9;MountGambier;8.4;15.5;0.8;39;20;26;94;83;1018.7;1017.2;8;11.4;12.2;No;Yes
9;MountGambier;5.2;14.2;2.8;30;9;17;64;71;1022;1020.9;8;11.5;10.9;Yes;No
9;MountGambier;6.7;13;0;37;20;17;86;77;1017.9;1012.4;8;9.4;12;No;Yes
9;MountGambier;8.7;11.4;4.6;37;11;13;91;95;1003.4;1001.6;8;9.5;10.3;Yes;Yes
9;MountGambier;7.8;13.2;4.8;43;28;22;78;72;1012;1012.8;6;11.1;11.2;Yes;No
9;MountGambier;7.3;15.8;0;44;19;26;85;63;1016.4;1014.8;5;11.1;13.9;No;No
9;MountGambier;6.8;19;0.2;50;22;17;60;60;1013.3;1011;8;13.5;15.8;No;Yes
9;MountGambier;6;13.6;2.6;44;24;28;76;69;1014.8;1013.5;8;8.8;10.8;Yes;No
9;MountGambier;5;14.1;0;39;19;24;70;58;1013.5;1009.8;8;10.4;12.7;No;No
9;MountGambier;7.1;17.9;0;39;20;17;60;56;1010.3;1008.3;8;14;16.8;No;Yes
9;MountGambier;9.3;12.7;4;52;31;30;91;63;1013.5;1014.9;8;10.7;11.4;Yes;No
9;MountGambier;5.6;13.8;0.6;28;13;19;66;57;1021;1019.5;7;10.4;12.3;No;No
9;MountGambier;1.1;15.9;0;28;20;15;75;56;1016;1010.3;7;10.9;14.8;No;No
9;MountGambier;7.2;14.3;0;48;24;20;70;96;1004.9;1002.2;8;12.4;12.5;No;Yes
9;MountGambier;3.6;14.7;11.8;37;24;19;61;52;1013.2;1011.9;-1;11.5;13.8;Yes;No
9;MountGambier;5.8;14.6;0;59;22;20;70;74;1010.4;1007.8;6;12.8;11.4;No;Yes
9;MountGambier;4.9;16.3;5.4;44;20;24;64;57;1013.1;1011.8;8;12;14.6;Yes;No
9;MountGambier;6.4;16;8.4;50;24;30;95;74;992.9;996.4;8;9.7;14.1;Yes;Yes
10;MountGambier;9.5;15.4;3.6;48;19;26;91;59;1005.3;1004.5;8;10.4;13;Yes;No
10;MountGambier;9.6;19.6;0;48;20;31;56;78;995.6;993.9;8;14.8;15.5;No;Yes
10;MountGambier;6.9;13.5;8.6;70;22;35;82;85;992.8;995.7;8;10.4;12.3;Yes;Yes
10;MountGambier;8.3;13.9;11;93;43;56;69;57;999.1;1005.1;8;12.6;13.1;Yes;Yes
10;MountGambier;8.5;15.6;4.4;69;37;43;72;72;1012.5;1013.8;8;13.3;14.9;Yes;No
10;MountGambier;9;26;0.2;54;24;28;71;33;1014.8;1012;-1;15;24.7;No;No
10;MountGambier;12.7;17.5;0;41;22;22;81;72;1013.4;1015.2;8;15.2;15.8;No;No
10;MountGambier;2.4;18.4;0;35;9;17;70;45;1022.8;1019.1;-1;12;17;No;No
10;MountGambier;11.5;19.6;0.6;76;44;35;55;100;1000.3;1000.6;7;16.2;16.2;No;Yes
10;MountGambier;5.9;13.7;2.8;50;31;20;68;76;1018.9;1019.3;7;10.7;11.7;Yes;Yes
10;MountGambier;8;15.4;1.2;46;28;31;89;66;1019.4;1020.7;8;11.5;14.5;Yes;Yes
10;MountGambier;4.5;16.3;1.4;26;7;13;65;50;1027.5;1025.3;-1;10.7;15.1;Yes;No
10;MountGambier;1.8;21.3;0;46;15;28;67;36;1023.1;1018.6;-1;12.6;20.5;No;No
10;MountGambier;12;23.7;0;57;22;28;42;31;1011.4;1006.2;8;15.5;22.2;No;No
10;MountGambier;13.2;13.9;0.8;46;24;24;88;80;999.7;1001.7;8;13.2;13.2;No;Yes
10;MountGambier;5.7;14;5.2;56;20;26;75;84;1008.7;1007.6;8;11.3;12.3;Yes;Yes
10;MountGambier;3.1;16.2;1.6;35;13;22;77;48;1020.3;1019.1;8;10.7;15.9;Yes;No
10;MountGambier;4.3;24.3;0;85;28;31;45;33;1013.2;1008.1;4;13.6;23.1;No;Yes
10;MountGambier;9.2;14.3;4.4;57;15;31;88;54;1012.9;1014.8;8;9.3;12.3;Yes;Yes
10;MountGambier;3.9;14.3;1.2;54;28;24;59;55;1024.4;1026.2;7;10.3;11.3;Yes;No
10;MountGambier;3.2;13.2;0.6;31;9;19;71;54;1028.8;1027.5;7;10.5;12.5;No;No
10;MountGambier;1.2;19;0;39;19;26;61;45;1022.9;1017.5;-1;10.7;17.9;No;No
10;MountGambier;8.4;23.2;0;67;30;22;35;56;1007.9;1007.9;8;18.3;19.1;No;Yes
10;MountGambier;1.1;18.1;0;31;6;15;80;58;1020.3;1018.3;2;10.9;17.5;No;No
10;MountGambier;3.8;24.4;0;37;13;19;79;37;1016.3;1008.8;-1;13.8;23.5;No;No
10;MountGambier;13.8;17.8;0;89;35;52;69;57;1000.3;1003.6;-1;15.4;12.3;No;Yes
10;MountGambier;5.2;15.6;7;56;28;35;80;53;1013.3;1013.1;8;11.6;14.5;Yes;Yes
11;MountGambier;7.3;15.8;2.6;54;26;33;88;62;1011.7;1012.1;8;12.3;13.9;Yes;No
11;MountGambier;9.3;14.5;0;48;15;28;86;73;1017.2;1017.1;8;11.4;14;No;No
11;MountGambier;10.1;18.7;0;39;15;24;80;60;1019.1;1017.7;5;12.9;18;No;No
11;MountGambier;5.1;22.5;0;72;30;39;75;69;1009.9;1007.9;8;15.4;17.1;No;Yes
11;MountGambier;7.9;15.5;1.4;70;31;31;67;64;1015.4;1015.4;8;13.2;14.2;Yes;No
11;MountGambier;11.5;18.2;0;44;20;26;81;77;1013.9;1010.6;8;13.4;16.6;No;No
11;MountGambier;8.6;14.7;0.2;37;17;20;83;90;1003.3;1005.1;8;12.8;13.2;No;Yes
11;MountGambier;3;16;2.8;31;17;20;73;63;1012.2;1012.3;7;12.3;15.5;Yes;No
11;MountGambier;2.1;17.8;0;31;4;15;92;67;1014.8;1012.6;7;11.8;16.3;No;No
11;MountGambier;5.6;18.6;0;35;9;20;75;69;1013.7;1012.2;8;13.5;17.7;No;No
11;MountGambier;4.4;24.7;0;39;24;26;75;54;1010.9;1003.6;7;14.3;23.8;No;Yes
11;MountGambier;11.2;17.4;1.4;65;28;41;87;100;995.5;995.2;8;15.6;12.6;Yes;Yes
11;MountGambier;9.9;16;5.6;41;24;20;96;76;1015.7;1017.5;8;12.7;14.5;Yes;No
11;MountGambier;9.5;16.3;0.2;35;19;20;90;73;1021.8;1021.4;8;12.9;15.2;No;No
11;MountGambier;8.7;23.8;0.2;26;11;7;97;67;1024.2;1020.8;-1;12.8;21.7;No;No
11;MountGambier;12.4;31;0;67;30;39;51;28;1014.3;1011.4;2;23.5;30.2;No;No
11;MountGambier;11.9;18.3;0;35;19;20;87;60;1018.4;1018.2;-1;13.6;17.2;No;No
11;MountGambier;4.6;22.1;0;33;11;19;80;68;1020.6;1018.6;-1;14.7;21.1;No;No
11;MountGambier;8.9;29.9;0;26;9;9;87;55;1015.6;1011.6;7;19.3;28;No;No
11;MountGambier;19.2;29.5;0;54;28;7;55;52;1004.7;1006;1;26.2;26.5;No;Yes
11;MountGambier;8.8;19.1;1.6;35;13;22;75;57;1016.9;1015.8;7;14.7;17.3;Yes;No
11;MountGambier;7.4;17.4;0.4;44;24;28;77;58;1019.7;1020.6;6;12.6;14.9;No;No
11;MountGambier;4.6;17.1;0.2;39;11;24;63;57;1021.9;1019.9;8;13.4;15.3;No;No
11;MountGambier;8.4;16.8;0;37;26;24;74;72;1021.5;1022.2;8;13.4;15;No;No
11;MountGambier;8.5;17.7;0.2;35;24;28;77;77;1024;1022.8;8;12.8;15;No;No
11;MountGambier;10.5;19.2;0;31;9;13;73;58;1021.6;1018.6;-1;13;18.3;No;No
11;MountGambier;2;22;0;31;11;20;76;60;1016.4;1014.6;-1;13.8;19.6;No;No
11;MountGambier;6;20.9;0;44;17;26;74;63;1013.5;1011.9;-1;15.9;19.2;No;No
11;MountGambier;9;20.3;0;39;19;24;78;68;1011.7;1010.6;8;14.5;17.8;No;No
12;MountGambier;3.7;22.9;0;43;7;9;78;54;1009.8;1006.4;4;15.2;22.7;No;No
12;MountGambier;8.3;19.7;0;39;20;15;63;46;1013.1;1014.2;-1;15.1;18.6;No;No
12;MountGambier;2.5;24.1;0;35;15;13;64;30;1016.1;1013.2;-1;15.5;23.2;No;No
12;MountGambier;7.2;29.4;0;76;15;28;65;98;1007.2;1005.3;8;20.3;20;No;Yes
12;MountGambier;11.7;19.7;2;41;31;20;79;53;1013.1;1013.1;5;14.5;18.7;Yes;No
12;MountGambier;6.1;20.9;0;37;9;20;64;50;1015.8;1014.5;5;15;19;No;No
12;MountGambier;6.5;27.9;0;46;13;20;78;32;1014.5;1009;-1;16.5;25.2;No;Yes
12;MountGambier;12.7;16.9;5.6;78;44;43;71;73;999.4;1003.9;8;15.1;15.1;Yes;Yes
12;MountGambier;9.1;16.3;2.2;41;24;20;63;62;1019.9;1021.7;8;12.9;15;Yes;No
12;MountGambier;8.7;16;0.2;28;11;13;80;72;1024.9;1024;8;13.3;15.7;No;No
12;MountGambier;2.8;21.9;0;35;9;19;89;54;1025.1;1021.7;-1;14.2;20.6;No;No
12;MountGambier;7.1;34.8;0;54;22;31;63;20;1016.6;1013.3;-1;20.5;34;No;No
12;MountGambier;16.5;28.5;0;61;24;35;36;37;1005;1004.4;8;24.1;27.5;No;No
12;MountGambier;12.3;19.5;0;46;28;30;65;46;1014.5;1016.3;6;15.5;17.8;No;No
12;MountGambier;4.9;21;0;48;24;24;59;55;1020.6;1017.1;-1;14.8;19.3;No;No
12;MountGambier;5.1;25.9;0;37;11;26;76;36;1011.1;1007;-1;15.1;24.2;No;No
12;MountGambier;10.3;17.9;0.8;56;35;33;69;42;1012.3;1016.6;1;13.4;16.2;No;No
12;MountGambier;4.5;22;0.2;35;11;22;58;44;1023.7;1020.5;-1;13.6;20.5;No;No
12;MountGambier;8.5;29.2;0;59;28;20;34;69;1010.1;1009;7;21.5;17.8;No;Yes
12;MountGambier;9;21.2;1.4;52;30;35;75;78;1010.4;1011.1;8;15.6;16.2;Yes;No
12;MountGambier;10.4;34.5;0;37;17;11;57;23;1012.3;1009.1;1;22.3;32.4;No;No
12;MountGambier;14;28.4;0;31;17;19;84;45;1012.2;1012.2;-1;18.6;27;No;No
12;MountGambier;13.8;36.2;0;41;13;26;86;44;1011.2;1007.4;-1;19.6;32.7;No;No
12;MountGambier;14.3;28;0;35;9;13;99;66;1009.7;1009;8;18;25.1;No;No
12;MountGambier;16.3;30.1;8.8;48;13;22;92;45;1003.2;1001.3;-1;19.3;28.5;Yes;No
12;MountGambier;14.8;22;0;54;30;31;79;69;1001.7;1002.9;8;19.2;20.3;No;No
1;Nuriootpa;19.3;32.5;0;37;19;19;54;23;1014.6;1012.8;-1;24.6;31.3;No;No
1;Nuriootpa;14.7;27.7;0;39;20;20;66;27;1015.1;1011.7;-1;17;26.1;No;No
1;Nuriootpa;11.9;28.9;0;50;19;9;64;33;1013.5;1011.1;-1;19.4;26.3;No;No
1;Nuriootpa;14.1;29;0;46;20;22;53;28;1015.6;1013.8;6;21.4;27.2;No;No
1;Nuriootpa;11.5;31.1;0;41;9;20;45;17;1015.6;1013.2;3;22.1;30.3;No;No
1;Nuriootpa;14.5;29.8;0;52;17;22;58;18;1017.7;1015.6;2;19.1;29;No;No
1;Nuriootpa;15.6;29.3;0;44;15;24;56;23;1019.9;1019.3;1;20.3;28.1;No;No
1;Nuriootpa;12.2;29.2;0;48;19;7;61;25;1022.7;1020.1;5;16.9;25.8;No;No
1;Nuriootpa;16;35;0;41;15;19;37;8;1020.1;1016.9;-1;22.6;33.5;No;No
1;Nuriootpa;16.5;35.8;0;37;15;15;19;13;1015.8;1014;-1;29.8;31.1;No;No
1;Nuriootpa;18.1;36.9;0;65;9;17;20;19;1008.8;1007.6;6;31.9;34.3;No;No
1;Nuriootpa;20.1;38.7;0;39;19;9;48;20;1011.3;1009.4;-1;26.2;36.2;No;No
1;Nuriootpa;16.9;36.7;0;56;2;28;27;23;1010.4;1009;7;32.5;33.5;No;No
1;Nuriootpa;15.6;22.3;0;44;17;24;60;30;1022;1023.4;6;16.1;21.1;No;No
1;Nuriootpa;9.6;24.5;0;44;24;22;40;21;1030.6;1026.2;-1;14;22.4;No;No
1;Nuriootpa;13.3;28.1;0;39;17;11;44;18;1025.5;1021.8;-1;16.4;26.4;No;No
1;Nuriootpa;16.1;34.8;0;35;15;11;25;9;1019.1;1015.3;-1;24.7;32.8;No;No
1;Nuriootpa;17.8;37.8;0;39;11;19;18;8;1014.5;1011.9;-1;28.8;37;No;No
1;Nuriootpa;18.6;36.8;0;54;17;28;20;22;1012.3;1010.6;8;29;33.2;No;No
1;Nuriootpa;21.8;34.6;0;46;20;24;47;31;1009.5;1008.3;3;28.5;33.5;No;No
1;Nuriootpa;20.6;34.3;0.2;37;17;17;100;28;1010.3;1007.9;7;22.3;33.4;No;Yes
1;Nuriootpa;20.2;30.1;3.6;65;2;26;90;54;1008.7;1007.8;-1;21.5;27.9;Yes;No
1;Nuriootpa;15.2;25.8;0;35;13;13;74;49;1015.2;1015.1;-1;18.2;23.6;No;No
1;Nuriootpa;12;27.8;0;39;7;15;68;32;1016.4;1013.5;-1;17.5;25.7;No;No
1;Nuriootpa;14.4;29.1;0;43;13;15;68;29;1016.2;1014.1;1;18.2;27.2;No;No
1;Nuriootpa;15.1;31.5;0;39;19;11;44;19;1015.8;1012.3;-1;20.2;29.3;No;No
1;Nuriootpa;20.1;33.5;0;44;11;30;19;20;1009.4;1006.9;3;27.6;30.7;No;No
1;Nuriootpa;15.5;23.9;0;57;24;33;67;52;1009.3;1006.8;7;18.3;21.6;No;Yes
1;Nuriootpa;10.9;19;5.2;57;15;31;73;53;1006.9;1003.5;-1;13.9;16.6;Yes;Yes
1;Nuriootpa;11.6;23.4;21;46;15;15;75;39;1005;1004.2;-1;13.4;21.9;Yes;No
1;Nuriootpa;12.2;23.7;0;46;7;26;85;47;1006.3;1004.6;-1;16;22.8;No;No
2;Nuriootpa;12.5;32;0;39;13;9;78;27;1006.8;1003.7;1;18.1;29;No;Yes
2;Nuriootpa;18.1;24;10.4;56;15;33;74;81;997.9;997.9;7;20.1;21.2;Yes;No
2;Nuriootpa;14.2;22;0.2;41;20;22;69;48;1012.4;1013.8;7;16.9;20.5;No;No
2;Nuriootpa;12.3;23.6;0;46;26;24;66;39;1020;1017.1;0;14.4;22.1;No;No
2;Nuriootpa;11.1;28.6;0;35;13;13;68;33;1018.3;1015.4;-1;15.3;26.2;No;No
2;Nuriootpa;15;32.7;0;39;11;6;44;16;1015.3;1013.1;-1;24;31.8;No;No
2;Nuriootpa;14.9;32.3;0;33;0;20;64;23;1017.4;1016;-1;20.9;31.7;No;No
2;Nuriootpa;13.2;29.7;0;46;11;13;59;29;1021;1019.2;0;20.5;28.9;No;No
2;Nuriootpa;15.7;35.2;0;39;17;7;100;19;1019.5;1015.9;-1;21;33.2;No;No
2;Nuriootpa;16.5;32.5;0;39;13;15;30;21;1015;1012.3;6;24.1;30.9;No;No
2;Nuriootpa;16;31;0;41;20;11;55;21;1015.8;1013.3;5;20.2;29.7;No;No
2;Nuriootpa;15.6;34.4;0;33;13;19;52;14;1015;1011.4;1;22.3;33.4;No;No
2;Nuriootpa;11.4;31.6;0;43;7;24;51;28;1012.4;1010.8;-1;20.3;29.6;No;No
2;Nuriootpa;10.7;24.4;0;43;11;20;64;38;1015.7;1014.2;-1;17.7;23.5;No;No
2;Nuriootpa;9.8;23;0;46;9;26;76;35;1016.9;1015.1;3;15.6;23;No;No
2;Nuriootpa;10.7;23.4;0;37;15;15;72;31;1019;1018;-1;16;22.6;No;No
2;Nuriootpa;10.7;25.8;0;44;17;11;60;33;1019.4;1015.9;1;14.1;24.9;No;No
2;Nuriootpa;12.7;28.5;0;33;6;15;71;28;1013.2;1009.9;-1;18.1;27.6;No;No
2;Nuriootpa;11.5;25.1;0;44;7;11;72;41;1014.3;1014.2;-1;16.9;24.5;No;No
2;Nuriootpa;11.1;24.5;0;46;22;17;49;25;1022.7;1020.4;-1;14.4;22.8;No;No
2;Nuriootpa;13.5;33.9;0;39;19;19;42;17;1021.5;1018.6;-1;18.5;31.2;No;No
2;Nuriootpa;18.5;39;0;37;15;13;26;11;1019.4;1015.8;6;25.9;36.6;No;No
2;Nuriootpa;19.3;37.3;0.4;44;7;24;26;24;1011.2;1010.9;6;31.4;33.6;No;No
2;Nuriootpa;20;31.8;0;41;4;19;52;41;1010.9;1009.1;8;25.1;28.9;No;No
2;Nuriootpa;18.1;25.2;0.5;48;13;28;93;41;1013.7;1015;-1;18.7;23.6;No;No
2;Nuriootpa;6.7;26.5;0.8;31;4;19;63;33;1021.7;1020;1;16.4;24.8;No;No
2;Nuriootpa;9.6;28.1;0;50;13;9;71;33;1022.8;1019.5;-1;16.8;26.4;No;No
2;Nuriootpa;10.4;28;0;43;15;11;70;29;1021.8;1018.9;-1;16.5;26.6;No;No
2;Nuriootpa;12.9;31.2;0;28;17;9;64;22;1020.2;1017.4;1;17.7;29.3;No;No
3;Nuriootpa;15.4;34.8;0;41;13;24;28;12;1016.1;1014.4;7;24.5;33.2;No;No
3;Nuriootpa;14.2;36.3;0;41;9;17;30;11;1017.1;1015.5;4;25.5;34.9;No;No
3;Nuriootpa;15.8;32.9;0;30;13;15;45;23;1019.1;1016.4;-1;21.6;32.2;No;No
3;Nuriootpa;13.7;35;0;28;2;19;45;22;1016.3;1014;-1;21.8;33.8;No;No
3;Nuriootpa;17.1;35.2;0;33;11;7;47;24;1017.5;1015.5;-1;21.6;34.5;No;No
3;Nuriootpa;21.5;38.2;0;50;13;13;36;18;1016.3;1012.4;-1;28.2;38;No;No
3;Nuriootpa;21.8;31.2;0;48;26;20;41;46;1016.1;1016.4;4;27.1;29.8;No;No
3;Nuriootpa;22.6;38.6;0;35;13;17;43;19;1015.2;1012.4;6;27;35.7;No;Yes
3;Nuriootpa;20.9;25.6;1.4;39;7;9;90;84;1016.4;1016.7;7;21.6;22.1;Yes;Yes
3;Nuriootpa;18.9;26;34.3;20;7;7;96;86;1018.4;1016.5;7;19.3;22.5;Yes;Yes
3;Nuriootpa;18.8;30.9;1.6;30;13;7;95;52;1017.3;1015.2;-1;19.7;27.9;Yes;No
3;Nuriootpa;18.6;29.4;0;35;11;15;62;53;1019.9;1018.3;-1;22.5;28.6;No;No
3;Nuriootpa;17.4;31.3;0;28;13;15;70;41;1019.2;1017.2;-1;21.4;29.8;No;No
3;Nuriootpa;15.4;25.4;0;46;24;17;76;47;1019.7;1017.7;-1;17;24.4;No;No
3;Nuriootpa;13.2;26.5;0;46;22;13;65;39;1018.8;1016;0;15.3;25;No;No
3;Nuriootpa;14.2;31.2;0;31;7;13;39;29;1015.4;1012.3;-1;22.5;30.7;No;No
3;Nuriootpa;17.3;33.5;0;69;7;9;53;40;1009.1;1004.5;-1;25.8;30.5;No;Yes
3;Nuriootpa;13;18.7;4.5;67;26;30;58;38;1010;1011.5;4;14.6;17.5;Yes;No
3;Nuriootpa;10.1;23.5;0;26;13;13;65;29;1020.2;1017.4;0;14.3;22.2;No;No
3;Nuriootpa;7.2;29;0;31;11;9;51;18;1017.1;1014.9;2;17.8;27.5;No;No
3;Nuriootpa;11.7;24.2;0;31;4;20;59;53;1017.2;1018;-1;16.9;22.9;No;No
3;Nuriootpa;15;25.4;0;24;9;11;83;48;1021.2;1018.1;-1;16;23.9;No;Yes
3;Nuriootpa;12.7;23.5;3.8;33;17;11;81;52;1023.2;1020.7;-1;14.6;21.4;Yes;No
3;Nuriootpa;5.8;21.7;0;37;0;11;82;39;1023.1;1021.1;-1;12.6;20.9;No;No
3;Nuriootpa;11.5;19.2;0;39;15;17;63;45;1022.4;1019.9;-1;14.6;18.2;No;No
3;Nuriootpa;11.6;20.3;0;43;13;15;60;38;1019.7;1017.5;-1;12.5;18.8;No;No
3;Nuriootpa;11.4;19.2;0;39;9;20;70;44;1021.8;1020.3;6;12;17.7;No;No
3;Nuriootpa;4.5;18.9;0;28;7;20;90;42;1024;1022.1;7;8.7;17.4;No;No
3;Nuriootpa;5;23.7;0;24;7;11;83;36;1021.9;1018.3;3;11.4;22.1;No;No
4;Nuriootpa;9.1;27.5;0;46;15;28;35;18;1014.9;1012.7;-1;19.3;26.7;No;No
4;Nuriootpa;8.2;23.3;0;39;0;15;81;36;1020.3;1021.3;-1;15.3;22.4;No;No
4;Nuriootpa;10.1;20.1;0;35;19;13;49;35;1027.7;1024;-1;14.7;19;No;No
4;Nuriootpa;9.8;27;0;37;15;13;45;24;1021.9;1015.9;-1;16.6;25.7;No;No
4;Nuriootpa;9.5;28.2;0;46;20;22;24;29;1013.2;1011.5;5;24.2;26.6;No;Yes
4;Nuriootpa;11.9;18.4;6.9;35;7;20;94;45;1019.9;1021.3;6;12.3;17.9;Yes;No
4;Nuriootpa;4.5;16.4;0.1;20;0;13;85;56;1026.8;1023;7;11.7;14.8;No;No
4;Nuriootpa;6.5;20.2;0.4;26;7;15;66;38;1025.8;1022.9;-1;14.8;19.5;No;No
4;Nuriootpa;5.1;21.2;0;26;6;17;74;45;1024.6;1022.1;-1;15.2;20;No;No
4;Nuriootpa;9.2;21.9;0;35;9;24;83;51;1024.9;1022.6;-1;15.6;20.1;No;No
4;Nuriootpa;9.8;22.2;0;31;17;20;86;56;1026.2;1023.9;6;15.1;21.3;No;No
4;Nuriootpa;5;22.9;0;39;17;6;74;44;1028.2;1024.3;3;14.4;22.2;No;No
4;Nuriootpa;10.1;21.6;0;33;17;9;67;43;1027.7;1024.5;5;15.1;20.9;No;No
4;Nuriootpa;7.2;25.2;0;24;9;13;60;29;1025.5;1022.4;7;16.1;24.3;No;No
4;Nuriootpa;8;27.5;0;35;6;13;44;17;1022.7;1019.1;-1;19.8;27.2;No;No
4;Nuriootpa;8.9;21.9;0.1;37;19;24;67;56;1022.9;1021.6;-1;17;19.7;No;No
4;Nuriootpa;9.1;18.7;0;41;20;13;63;34;1025.4;1020.6;-1;12.2;18.3;No;No
4;Nuriootpa;4.4;25.1;0;33;9;17;50;21;1019;1015.1;7;15.4;23.7;No;No
4;Nuriootpa;10.1;28.8;0;31;7;17;40;21;1017.4;1014.8;6;19.8;27.7;No;No
4;Nuriootpa;15.9;29.3;0;37;15;24;30;36;1016.4;1015.7;7;21.2;25.9;No;Yes
4;Nuriootpa;14.7;20.9;2.2;24;15;9;90;58;1022.4;1021.7;7;16.4;20.3;Yes;No
4;Nuriootpa;11.3;17.7;0;35;17;17;71;44;1029.9;1027.6;-1;14;17.4;No;No
4;Nuriootpa;6.8;18.1;0;37;20;17;55;39;1031.1;1028;-1;11.9;17.2;No;No
4;Nuriootpa;8.4;22.9;0;33;17;11;62;23;1029.4;1025.9;-1;14.1;22.7;No;No
4;Nuriootpa;5.7;27.7;0;31;13;7;35;18;1027.4;1023.7;-1;20.2;27.4;No;No
4;Nuriootpa;7.3;28.3;0;37;11;19;33;14;1024.1;1018.8;5;21.1;27.3;No;No
4;Nuriootpa;17.3;27;0;52;19;20;28;19;1015.9;1013.4;7;22.2;26.6;No;No
4;Nuriootpa;15.3;22.6;0.9;46;7;20;94;100;1018.5;1014.1;-1;16.1;20.9;No;Yes
4;Nuriootpa;14.5;23.1;3.8;39;9;24;99;100;1013.3;1011.2;3;16.1;22.5;Yes;No
4;Nuriootpa;8.9;25.6;0.1;61;7;28;66;22;1013.7;1008.2;-1;17.2;25.1;No;No
5;Nuriootpa;10.7;16.9;0.5;59;30;19;63;45;1015.4;1017;-1;13.4;15.1;No;No
5;Nuriootpa;5.6;18.8;0;56;26;37;55;52;1014.8;1011.9;7;14.2;17.4;No;No
5;Nuriootpa;12.4;18.4;0;70;41;35;68;89;1007.1;1007.4;7;15.1;15.3;No;Yes
5;Nuriootpa;10.2;16.8;1.7;35;11;20;91;64;1017.5;1015.8;-1;12.9;15.9;Yes;No
5;Nuriootpa;8.9;23.7;0.2;44;15;20;62;32;1016.5;1012.8;3;16.1;23;No;No
5;Nuriootpa;8.8;26.2;0;39;7;17;53;22;1016.4;1013.1;-1;17.2;25.8;No;No
5;Nuriootpa;12.9;22.6;0;52;7;9;55;57;1014.3;1011.8;-1;17.5;19;No;Yes
5;Nuriootpa;11.1;16.4;15;63;22;22;82;59;1016.1;1018.7;-1;11.7;15.4;Yes;Yes
5;Nuriootpa;10.6;15.4;1.4;61;30;31;82;74;1020.8;1019.3;-1;12.5;15;Yes;Yes
